set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
121,5.75,1.94,0.274,-0.15,292.82,0.2161,0.03334,0.2427081,0.0008644743,-0.5083485,0.16496806,-0.52562755,0.16846055,-0.6785151,0.20800073,0.005300279,0.0005240137
121,5.75,1.94,0.274,-0.15,307.81,0.2956,0.03667,0.30643076,0.001975377,-0.5083485,0.16496806,-0.52562755,0.16846055,-0.6785151,0.20800073,0.005300279,0.0005240137
121,5.75,1.94,0.274,-0.15,322.77,0.3959,0.0454,0.37872654,0.0034008343,-0.5083485,0.16496806,-0.52562755,0.16846055,-0.6785151,0.20800073,0.005300279,0.0005240137
121,5.75,1.94,0.274,-0.15,337.69,0.4719,0.04965,0.446777,0.004805889,-0.5083485,0.16496806,-0.52562755,0.16846055,-0.6785151,0.20800073,0.005300279,0.0005240137
121,5.75,1.94,0.274,-0.15,352.57,0.4457,0.06716,0.48972332,0.0057127015,-0.5083485,0.16496806,-0.52562755,0.16846055,-0.6785151,0.20800073,0.005300279,0.0005240137
122,5.75,1.94,0.274,-0.2,7.39,0.4953,0.04815,0.49452198,0.0055659283,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,22.22,0.401,0.04101,0.42826256,0.0043616425,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,37.12,0.3268,0.03793,0.33533186,0.0027205541,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,52.09,0.2833,0.0331,0.25032628,0.0013178438,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,67.1,0.1406,0.02278,0.18532471,0.00051449373,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,82.12,0.1282,0.02619,0.13928153,0.0006670915,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,97.16,0.1173,0.034,0.1075736,0.0009894215,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,112.21,0.0964,0.02511,0.0860102,0.0011968347,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,127.26,0.0718,0.02067,0.07153045,0.0013147915,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,142.32,0.0,0.0,0.062082596,0.0013775717,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,157.39,0.0689,0.04771,0.056388922,0.0014083646,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,172.46,0.0,0.0,0.053711817,0.0014206864,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,187.54,0.0769,0.06749,0.053711817,0.0014206864,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,202.61,0.0741,0.02988,0.056388922,0.0014083646,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,217.68,0.0586,0.025,0.062082574,0.0013775714,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,232.74,0.0794,0.03241,0.07153045,0.0013147915,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,247.79,0.0625,0.01401,0.0860102,0.0011968348,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,262.84,0.0907,0.02038,0.1075736,0.0009894219,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,277.88,0.1277,0.02744,0.13928138,0.0006670916,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,292.9,0.1568,0.02496,0.1853247,0.0005144929,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,307.91,0.24,0.03536,0.25032628,0.0013178438,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,322.88,0.3524,0.03804,0.33533186,0.0027205541,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,337.78,0.4428,0.04116,0.42826226,0.004361639,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
122,5.75,1.94,0.274,-0.2,352.61,0.482,0.04575,0.49452198,0.0055659283,-0.5637408,0.1470413,-0.5651038,0.14982755,-0.7118771,0.1789432,0.004145362,0.00047428042
123,5.75,1.94,0.274,-0.26,7.47,0.45,0.05372,0.47238305,0.00730143,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,22.11,0.3698,0.03543,0.38178405,0.0051875417,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,37.0,0.2619,0.02482,0.27300465,0.0027398355,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,51.99,0.2121,0.02433,0.18926847,0.0010402853,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,67.02,0.1333,0.0166,0.13363345,0.000551994,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,82.07,0.0994,0.02169,0.097995415,0.00092684856,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,97.12,0.0682,0.01287,0.07513933,0.0011903424,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,112.19,0.0752,0.02028,0.060303487,0.0013232676,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,127.25,0.0733,0.02737,0.05065693,0.0013811134,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,142.31,0.0696,0.0575,0.04449253,0.0014013409,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,157.39,0.0,0.0,0.040820796,0.0014055157,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,172.46,0.0,0.0,0.03910713,0.0014051219,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,187.54,0.0,0.0,0.03910713,0.0014051219,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,202.61,0.0,0.0,0.040820796,0.0014055158,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,217.69,0.0,0.0,0.04449253,0.001401341,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,232.75,0.033,0.01876,0.05065693,0.0013811134,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,247.81,0.0399,0.01745,0.060303487,0.0013232677,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,262.88,0.0621,0.02183,0.07513933,0.0011903426,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,277.93,0.1124,0.01573,0.09799531,0.00092684885,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,292.98,0.1663,0.03315,0.13363345,0.00055199413,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,308.01,0.2173,0.03418,0.18926828,0.0010402839,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,323.0,0.2853,0.0304,0.2730045,0.002739832,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,337.89,0.4111,0.03584,0.38178405,0.0051875417,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
123,5.75,1.94,0.274,-0.26,352.53,0.4757,0.0401,0.47238305,0.00730143,-1.105361,0.19122203,-1.0156958,0.13646205,-1.2598217,0.20915145,0.0033597348,0.00053428207
124,5.75,1.94,0.275,-0.34,7.9,0.5178,0.06862,0.43318826,0.017494813,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,22.4,0.3707,0.03305,0.31125537,0.010444755,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,36.83,0.2025,0.02407,0.20147775,0.004382867,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,51.88,0.1272,0.0158,0.13076483,0.0010792539,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,66.95,0.0933,0.01139,0.09012292,0.001319552,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,82.02,0.061,0.01033,0.06620596,0.0020034818,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,97.09,0.0382,0.01544,0.051546708,0.0022988303,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,112.16,0.0355,0.01168,0.042252365,0.0023891246,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,127.24,0.0221,0.02084,0.036254045,0.0023883537,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,142.31,0.0,0.0,0.032430816,0.002356214,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,157.39,0.0,0.0,0.030152012,0.002322977,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,172.46,0.0,0.0,0.02908643,0.00230339,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,187.54,0.0,0.0,0.02908643,0.00230339,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,202.61,0.0,0.0,0.030152008,0.0023229772,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,217.69,0.0,0.0,0.032430816,0.002356214,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,232.76,0.0512,0.02723,0.036254045,0.0023883542,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,247.84,0.0339,0.01388,0.042252365,0.0023891246,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,262.91,0.0618,0.01884,0.051546693,0.0022988312,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,277.98,0.0704,0.01126,0.06620596,0.0020034818,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,293.05,0.1013,0.01437,0.090122834,0.0013195538,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,308.12,0.1347,0.02566,0.13076483,0.0010792522,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,323.17,0.218,0.02677,0.20147789,0.0043828716,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,337.6,0.3271,0.03699,0.311255,0.010444741,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
124,5.75,1.94,0.275,-0.34,352.1,0.5466,0.05146,0.43318826,0.017494814,-1.9948236,0.41929734,-1.6543543,0.3140605,-2.2906165,0.49284938,0.0018834807,0.0009192895
125,5.75,1.94,0.275,-0.45,9.6,0.0,0.0,0.44062805,0.13305189,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,23.78,0.2723,0.03657,0.24471024,0.05418537,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,36.63,0.1771,0.01754,0.1442838,0.016024359,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,51.76,0.0984,0.01054,0.08714896,0.0037875832,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,66.87,0.0628,0.01135,0.059017107,0.010425668,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,81.97,0.0461,0.01369,0.04360031,0.012682028,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,97.06,0.026,0.01026,0.034434598,0.013063376,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,112.14,0.0346,0.0139,0.028680915,0.012739441,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,127.22,0.0,0.0,0.024968086,0.012220788,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,142.31,0.0,0.0,0.022588596,0.011732421,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,157.37,0.0,0.0,0.02116715,0.011374405,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,172.45,0.0,0.0,0.020498374,0.011187398,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,187.55,0.0,0.0,0.020498374,0.011187398,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,202.63,0.0,0.0,0.021167152,0.011374406,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,217.69,0.0,0.0,0.022588596,0.011732423,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,232.78,0.0,0.0,0.024968086,0.012220788,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,247.86,0.0156,0.01113,0.028680911,0.01273944,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,262.94,0.0339,0.0073,0.034434594,0.013063379,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,278.03,0.0393,0.00742,0.04360031,0.012682028,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,293.13,0.0706,0.00929,0.059017092,0.010425669,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,308.24,0.0993,0.01177,0.087148875,0.003787598,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,323.37,0.1604,0.02181,0.1442838,0.016024359,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,336.22,0.3264,0.02643,0.24471027,0.05418534,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
125,5.75,1.94,0.275,-0.45,350.4,0.0,0.0,0.440627,0.13305153,-2.6050127,2.799401,-2.347015,2.5471478,-2.9657474,3.3432884,0.0011626831,0.0029504215
126,5.75,2.35,0.274,-0.11,7.49,0.6703,0.07934,0.617026,0.0042131566,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,22.51,0.6117,0.06293,0.58364207,0.0037368096,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,37.42,0.4804,0.05675,0.52715284,0.0029402606,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,52.31,0.3692,0.05419,0.4608039,0.0020258408,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,67.29,0.327,0.06502,0.39502677,0.0011612086,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,82.29,0.3249,0.08379,0.33656603,0.00052251876,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,97.3,0.2333,0.07258,0.2880234,0.0005327238,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,112.32,0.0,0.0,0.24964526,0.00090175954,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,127.35,0.0,0.0,0.22065744,0.0012166915,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,142.39,0.0,0.0,0.20002373,0.0014408579,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,157.43,0.0,0.0,0.18682574,0.0015819106,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,172.48,0.0,0.0,0.18039322,0.0016497028,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,187.52,0.0,0.0,0.18039322,0.0016497028,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,202.57,0.0,0.0,0.18682571,0.0015819105,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,217.61,0.0,0.0,0.20002373,0.0014408578,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,232.65,0.0,0.0,0.22065742,0.0012166922,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,247.68,0.0,0.0,0.24964523,0.00090175983,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,262.7,0.0,0.0,0.2880234,0.0005327238,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,277.71,0.294,0.06924,0.33656597,0.00052251853,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,292.71,0.3755,0.077,0.39502612,0.0011612066,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,307.69,0.5039,0.06873,0.4608031,0.0020258364,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,322.58,0.6222,0.08908,0.52715284,0.0029402606,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,337.49,0.572,0.05625,0.58364207,0.003736809,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
126,5.75,2.35,0.274,-0.11,352.51,0.5516,0.07491,0.6170259,0.0042131566,-1.1816741,0.16895843,-1.0501401,0.16142704,-1.5880488,0.19467367,0.0017948729,0.00040907876
127,5.75,2.35,0.275,-0.15,7.54,0.7414,0.1017,0.73125976,0.004548441,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,22.53,0.7748,0.08097,0.656013,0.003753959,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,37.55,0.6132,0.05169,0.5438744,0.002589386,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,52.38,0.4426,0.03975,0.4344116,0.0014930499,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,67.17,0.3317,0.04083,0.34374577,0.00067379716,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,82.19,0.249,0.03122,0.27338043,0.00041282503,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,97.22,0.2742,0.03375,0.22176138,0.0006947762,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,112.26,0.1408,0.02609,0.18472998,0.00095941016,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,127.31,0.0,0.0,0.15874575,0.0011410692,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,142.36,0.0,0.0,0.1412254,0.0012565579,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,157.41,0.0,0.0,0.13041663,0.0013237504,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,172.47,0.0,0.0,0.12525697,0.0013545095,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,187.53,0.0,0.0,0.12525699,0.0013545097,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,202.59,0.0,0.0,0.13041663,0.0013237504,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,217.64,0.0,0.0,0.1412254,0.0012565583,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,232.69,0.0,0.0,0.15874575,0.0011410692,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,247.74,0.1942,0.03642,0.18472998,0.00095941056,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,262.78,0.2109,0.02928,0.22176135,0.0006947769,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
